Timestamp,Combined Value1,Combined Value2,Combined Value3,Combined Value4
1742724866075963,396495,48,422794,503
1742724866083819,396065,0,422312,507
1742724866091675,395632,0,421753,487
1742724866099531,395625,0,421490,510
1742724866107256,395533,0,421486,479
1742724866114544,395543,122,421859,509
1742724866121832,395394,0,421386,481
1742724866129120,395352,0,421361,471
1742724866136408,395333,0,421283,485
1742724866143696,395499,0,421395,480
1742724866150984,396046,0,421557,489
1742724866158667,395642,0,421628,466
1742724866167523,395813,0,421458,525
1742724866176379,395680,136,421602,511
1742724866185235,395391,0,421213,475
1742724866194091,395307,0,421143,487
1742724866202947,395391,0,421243,499
1742724866211803,395588,0,421188,480
1742724866220165,395659,0,421406,477
1742724866227025,395680,83,421557,526
1742724866233885,395627,0,421479,467
1742724866240745,395639,0,421594,494
1742724866247605,395864,0,421784,475
1742724866254465,396006,0,421886,472
1742724866261325,396027,0,421909,486
1742724866268664,396488,0,422017,485
1742724866277380,396082,48,422136,530
1742724866286096,396483,68,422285,496
1742724866294812,396592,0,422354,515
1742724866303528,396740,0,422452,518
1742724866312244,396814,0,422487,477
1742724866320960,397068,3,422705,502
1742724866329249,396871,0,422592,520
1742724866336249,396884,233,423009,519
1742724866343249,396954,0,422473,480
1742724866350249,396838,0,422303,500
1742724866357249,396830,0,422430,470
1742724866364249,396800,0,422460,471
1742724866371249,397171,0,422593,511
1742724866378639,397144,0,422699,501
1742724866387155,397006,92,422644,473
1742724866395671,397159,0,422889,478
1742724866404187,397043,0,422949,477
1742724866412703,397398,0,423290,515
1742724866421219,398495,0,424283,502
1742724866429735,399808,0,425575,494
1742724866437915,400123,0,426256,492
1742724866445059,400554,79,426573,513
1742724866452203,400776,0,426347,486
1742724866459347,400407,0,426228,480
1742724866466491,399614,0,425622,489
1742724866473635,398749,0,424747,494
1742724866480779,398149,0,424158,526
1742724866488154,398537,0,424552,496
1742724866496122,399127,134,425904,539
1742724866504090,400834,0,426806,495
1742724866512058,402333,0,428040,492
1742724866520026,403092,0,428997,505
1742724866527994,403390,0,429620,496
1742724866535962,403345,0,429678,522
1742724866543999,402495,0,428885,492
1742724866552139,401939,91,428531,506
1742724866560279,401539,0,428062,512
1742724866568419,401555,0,428119,523
1742724866576559,401545,11,428036,519
1742724866584699,401737,0,428196,516
1742724866592839,401716,0,428465,541
1742724866601022,402318,0,428993,492
1742724866609306,403172,0,429575,536
1742724866617590,403609,0,430165,517
1742724866625874,403926,0,430651,504
1742724866634158,404397,0,431215,530
1742724866642442,404741,0,431576,525
1742724866650726,405205,0,431789,538
1742724866658752,404782,0,431657,531
1742724866665896,404504,40,431378,515
1742724866673040,403773,0,430535,493
1742724866680184,402941,0,429651,521
1742724866687328,402212,0,428967,503
1742724866694472,402037,0,429049,517
1742724866701616,401578,0,428247,524
1742724866709060,401009,0,427391,493
1742724866717344,400687,0,426635,509
1742724866725628,400673,0,426901,497
1742724866733912,401061,0,427261,494
1742724866742196,401610,0,427543,479
1742724866750480,401740,0,427627,485
1742724866758764,401578,0,427575,506
1742724866767057,401550,0,427557,501
1742724866775341,401851,71,427530,511
1742724866783625,401661,0,427256,523
1742724866791909,401495,0,427098,482
1742724866800193,401153,0,426797,507
1742724866808477,400597,0,426208,497
1742724866816761,400608,0,425783,529
1742724866825063,400203,0,425433,468
1742724866833347,399518,11,425226,501
1742724866841631,399620,0,425191,505
1742724866849915,399548,0,425203,494
1742724866858199,399492,0,425018,510
1742724866866483,399556,0,425015,481
1742724866874767,399656,0,425050,480
1742724866882700,399911,0,425144,477
1742724866889484,399801,45,425371,508
1742724866896268,399524,0,424985,493
1742724866903052,399449,0,424822,527
1742724866909836,399379,0,424678,494
1742724866916620,399245,0,424495,505
1742724866923404,399250,0,424347,530
1742724866930589,398801,0,424109,499
1742724866938869,398978,0,423989,497
1742724866947149,399004,0,424139,487
1742724866955429,399154,0,424250,499
1742724866963709,399255,0,424485,494
1742724866971989,399267,0,424471,496
1742724866980269,399886,1,424569,525
1742724866988390,399746,0,424561,498
1742724866995954,399345,20,424492,529
1742724867003518,399369,0,424384,508
1742724867011082,399257,0,424222,489
1742724867018646,399261,0,424192,517
1742724867026210,399300,0,424216,493
1742724867033774,399562,0,424261,516
1742724867041311,399409,0,424399,480
1742724867048719,399711,36,424254,546
1742724867056127,399647,0,424490,492
1742724867063535,399661,0,424464,491
1742724867070943,399574,0,424359,493
1742724867078351,399510,0,424328,499
1742724867085759,399364,1,424211,508
1742724867093477,399551,0,424295,480
1742724867102045,399693,122,424462,504
1742724867110613,399390,0,424320,472
1742724867119181,399460,0,424324,498
1742724867127749,399342,0,424284,477
1742724867136317,399307,0,424295,497
1742724867144885,399387,0,424489,501
1742724867153171,399704,0,424612,497
1742724867160599,400814,0,425751,509
1742724867168027,401559,0,426674,505
1742724867175455,402134,0,427121,483
1742724867182883,402419,0,427091,501
1742724867190311,402284,0,427111,504
1742724867197739,401844,0,426761,530
1742724867205369,400932,0,426045,475
1742724867213517,400273,1,425230,496
1742724867221665,399805,0,424890,483
1742724867229813,400372,0,425623,505
1742724867237961,401691,0,426801,482
1742724867246109,402832,0,427743,506
1742724867254257,403969,0,428779,496
1742724867262200,404192,0,429500,494
1742724867269484,404908,104,430003,515
1742724867276768,404140,0,429413,510
1742724867284052,403715,0,428931,493
1742724867291336,403359,0,428617,496
1742724867298620,403111,0,428531,503
1742724867305904,402992,0,428518,521
1742724867313405,402932,1,428373,505
1742724867321549,403238,146,428508,509
1742724867329693,403527,0,428705,492
1742724867337837,403958,0,429300,519
1742724867345981,404320,0,429713,504
1742724867354125,404719,0,430201,496
1742724867362269,405328,0,430973,516
1742724867370448,405340,0,431330,518
1742724867378732,405564,31,431351,507
1742724867387016,405181,0,431057,498
1742724867395300,404958,0,430645,522
1742724867403584,404496,0,430181,486
1742724867411868,403900,0,429461,515
1742724867420152,402973,0,428554,524
1742724867428505,402614,0,428581,503
1742724867437053,402549,8,428694,557
1742724867445601,401881,0,427603,508
1742724867454149,401424,0,426660,526
1742724867462697,401169,0,426594,510
1742724867471245,401507,0,426981,497
1742724867479793,401972,0,427482,530
1742724867488004,402503,0,427567,510
1742724867495100,402074,2,427358,517
1742724867502196,401868,0,427224,492
1742724867509292,401816,0,426931,517
1742724867516388,401910,0,426709,512
1742724867523484,401816,0,426447,484
1742724867530580,401315,0,426117,535
1742724867537843,400723,0,425573,500
1742724867545567,400044,153,425369,504
1742724867553291,399665,0,424514,494
1742724867561015,399220,0,424079,475
1742724867568739,398963,0,423917,482
1742724867576463,398770,0,423772,501
1742724867584187,398419,0,423534,508
1742724867592094,398138,0,422989,494
1742724867600514,398267,127,423044,516
1742724867608934,398134,0,422677,493
1742724867617354,398483,82,423005,481
1742724867625774,398499,0,423132,505
1742724867634194,398527,0,423202,470
1742724867642614,398601,0,423332,516
1742724867650689,398936,1,423387,499
1742724867657689,398789,28,423419,527
1742724867664689,398548,0,423532,482
1742724867671689,398441,0,423511,479
1742724867678689,398559,0,423477,505
1742724867685689,398835,0,423659,486
1742724867692689,399136,0,423787,507
1742724867699868,399267,0,423884,499
1742724867707580,399562,137,424191,508
1742724867715292,399490,77,424105,523
1742724867723004,399567,0,424178,483
1742724867730716,399707,0,424411,488
1742724867738428,399835,0,424572,486
1742724867746140,400102,0,424762,513
1742724867754156,399849,0,424992,471
1742724867763012,400249,48,424963,531
1742724867771868,399992,0,424981,467
1742724867780724,400072,0,425057,508
1742724867789580,400226,0,425132,489
1742724867798436,400266,0,425188,496
1742724867807292,400525,0,425456,505
1742724867816011,400772,0,425485,477
1742724867824295,401120,31,425924,522
1742724867832579,400871,0,425986,492
1742724867840863,401026,0,426202,489
1742724867849147,401221,0,426488,526
1742724867857431,401496,0,426902,495
1742724867865715,401800,0,427238,517
1742724867873629,401843,0,427487,505
1742724867880341,401838,0,427650,541
1742724867887053,402139,0,428102,490
1742724867893765,401994,0,428048,520
1742724867900477,401854,0,427974,489
1742724867907189,402067,0,428088,511
1742724867913901,403426,0,429315,519
1742724867920981,404005,0,429990,496
1742724867929121,404649,101,430685,567
1742724867937261,404146,0,430116,507
1742724867945401,404263,0,430071,512
1742724867953541,403714,0,429730,488
1742724867961681,403128,0,429448,511
1742724867969821,402518,0,429073,527
1742724867977862,402292,0,429117,506
1742724867985578,403292,3,429912,541
1742724867993294,404136,0,431138,514
1742724868001010,405288,0,432198,514
1742724868008726,406184,0,433066,510
1742724868016442,406811,0,433879,505
1742724868024158,407683,175,434829,536
1742724868031959,407244,0,434776,533
1742724868039999,407087,159,434757,517
1742724868048039,406618,0,434388,539
1742724868056079,406694,0,434424,547
1742724868064119,406578,0,434765,502
1742724868072159,406745,0,435236,545
1742724868080199,407209,0,435738,543
1742724868088316,407969,0,436397,527
1742724868096600,409011,75,437420,556
1742724868104884,409599,0,438015,515
1742724868113168,410365,0,439000,535
1742724868121452,411027,0,439780,523
1742724868129736,411000,120,439895,535
1742724868138020,411137,0,439846,541
1742724868146183,411025,0,439974,533
1742724868153899,411236,158,440389,556
1742724868161615,411098,0,440198,513
1742724868169331,410747,0,439886,526
1742724868177047,410058,0,439194,524
1742724868184763,409310,0,438855,513
1742724868192479,408997,0,438694,543
1742724868200099,407947,0,437338,521
1742724868207383,406936,113,436354,521
1742724868214667,405964,0,435210,498
1742724868221951,406042,0,435409,500
1742724868229235,406758,149,436239,539
1742724868236519,407182,0,436728,529
1742724868243803,407547,0,436903,529
1742724868251337,407320,0,436771,509
1742724868259621,407536,85,436628,555
1742724868267905,407096,0,436317,500
1742724868276189,406775,0,436075,507
1742724868284473,406461,0,435886,516
1742724868292757,406181,0,435715,499
1742724868301041,405763,0,435186,514
1742724868309123,405309,0,434600,504
1742724868316551,404982,8,434194,520
1742724868323979,404210,0,433689,503
1742724868331407,403909,56,433364,511
1742724868338835,403397,0,433021,525
1742724868346263,403023,0,432704,519
1742724868353691,402992,0,432452,513
1742724868361312,403110,0,432267,485
1742724868369456,402258,71,432267,522
1742724868377600,402231,0,431870,484
1742724868385744,402030,0,431666,508
1742724868393888,401786,0,431389,513
1742724868402032,401390,0,431079,498
1742724868410176,401066,0,430618,506
1742724868418650,400773,0,430329,495
1742724868428078,400819,197,430099,521
1742724868437506,399989,72,429472,505
1742724868446934,399481,0,429111,502
1742724868456362,399243,0,428733,493
1742724868465790,398753,0,428178,502
1742724868475218,398418,0,427864,503
1742724868483738,397968,99,427216,501
1742724868489450,397937,16,427325,516
1742724868495162,397656,0,427148,489
1742724868500874,397678,0,427052,495
1742724868506586,397579,0,426906,487
1742724868512298,397042,0,426425,512
1742724868518010,396660,0,426027,532
1742724868524228,396336,0,425500,501
1742724868531940,395967,122,425193,508
1742724868539652,395307,0,424572,503
1742724868547364,394874,0,424177,475
1742724868555076,394286,0,423435,493
1742724868562788,393883,98,422937,511
1742724868570500,393391,0,422344,500
1742724868578448,392826,0,421706,477
1742724868587016,392394,95,421524,499
1742724868595584,392043,0,420922,473
1742724868604152,392418,0,420843,473
1742724868612720,393461,0,421983,478
1742724868621288,393470,0,422119,482
1742724868629856,393477,0,421839,495
1742724868638231,392994,26,420911,475
1742724868645943,391772,66,420096,461
1742724868653655,390933,0,419026,468
1742724868661367,389953,0,418286,494
1742724868669079,388944,0,417664,475
1742724868676791,389369,0,417976,467
1742724868684503,389913,0,418426,511
1742724868692200,390287,0,418571,447
1742724868699768,391025,76,418923,506
1742724868707336,390856,0,418775,460
1742724868714904,391073,0,419055,470
1742724868722472,391156,0,419132,486
1742724868730040,391034,0,418943,487
1742724868737608,390791,0,418505,504
1742724868745369,390710,0,418456,509
1742724868753653,390172,25,418496,502
1742724868761937,390509,0,418629,480
1742724868770221,390818,0,418877,494
1742724868778505,390917,0,418914,496
1742724868786789,391278,0,419161,497
1742724868795073,391584,0,419430,521
1742724868803203,391952,0,419692,490
1742724868810775,392201,35,420278,524
1742724868818347,392356,0,420243,489
1742724868825919,392475,0,420318,508
1742724868833491,392504,0,420224,475
1742724868841063,392375,0,420102,488
1742724868848635,392472,3,419958,504
1742724868856295,392158,0,419589,491
1742724868864159,392012,0,419122,491
1742724868872023,391260,0,418799,490
1742724868879887,390858,0,418772,469
1742724868887751,390172,0,417732,484
1742724868895615,389205,0,416295,497
1742724868903479,388462,0,415332,477
1742724868911538,387807,0,414977,481
1742724868920106,388089,0,415295,466
1742724868928674,388722,0,416086,459
1742724868937242,389053,0,416395,483
1742724868945810,389342,0,416532,477
1742724868954378,389421,0,416375,465
1742724868962946,389411,0,416187,486
1742724868971443,389348,0,415924,465
1742724868979671,389028,109,415835,482
1742724868987899,388514,0,414996,464
1742724868996127,388065,0,414399,480
1742724869004355,387666,0,413940,473
1742724869012583,387512,0,413876,481
1742724869020811,387468,0,413820,515
1742724869028787,387560,0,413969,490
1742724869035927,387629,11,414096,476
1742724869043067,387894,0,414052,442
1742724869050207,388002,0,414091,474
1742724869057347,387921,0,413986,459
1742724869064487,387929,0,414027,455
1742724869071627,387802,0,413921,470
1742724869078985,387990,0,413687,475
1742724869086985,387408,0,413297,476
1742724869094985,386974,0,412813,451
1742724869102985,386948,0,412586,468
1742724869110985,386751,0,412397,457
1742724869118985,386573,0,412172,461
1742724869126985,386835,0,412291,484
1742724869134806,386988,0,412240,462
1742724869142010,387469,184,412681,507
1742724869149214,387532,0,413151,471
1742724869156418,387608,0,413377,464
1742724869163622,387737,0,413477,482
1742724869170826,388007,0,413616,465
1742724869178030,388260,0,413741,473
1742724869185719,388359,0,413851,462
1742724869194863,388841,40,414269,480
1742724869204007,388543,10,414205,470
1742724869213151,388818,0,414356,475
1742724869222295,388798,0,414286,477
1742724869231439,388830,0,414289,464
1742724869240583,388699,0,414101,463
1742724869249068,388647,0,414024,449
1742724869255492,388159,0,413746,488
1742724869261916,388470,0,413979,467
1742724869268340,388502,0,414185,465
1742724869274764,388767,0,414354,480
1742724869281188,389817,0,415292,482
1742724869287612,391164,3,416914,503
1742724869295234,392407,0,417894,484
1742724869306354,393102,54,418498,495
1742724869317474,392993,0,418203,467
1742724869328594,392859,0,418135,456
1742724869339714,391717,0,417481,450
1742724869350834,391051,0,416876,475
1742724869361954,390666,0,416480,469
1742724869371494,390739,0,416965,480
1742724869376286,392505,145,418310,491
1742724869381078,393435,0,419236,507
1742724869385870,394594,0,420195,489
1742724869390662,395405,0,421161,471
1742724869395454,395694,0,421642,485
1742724869400246,395501,0,421767,477
1742724869406177,395095,0,421293,485
1742724869415461,394355,0,420654,497
1742724869424745,394242,0,420398,459
1742724869434029,394025,0,420367,461
1742724869443313,394085,0,420369,487
1742724869452597,394198,0,420393,476
1742724869461881,394366,0,420417,501
1742724869470541,394612,0,420724,471
1742724869477253,394946,14,421444,508
1742724869483965,395533,0,421712,486
1742724869490677,396111,0,422386,473
1742724869497389,396413,0,422712,483
1742724869504101,396831,0,423177,469
1742724869510813,397144,5,423548,492
1742724869517677,397242,0,423498,485
1742724869524981,396958,9,423377,505
1742724869532285,396300,0,422646,474
1742724869539589,395651,0,421898,479
1742724869546893,394595,0,420955,481
1742724869554197,394384,0,421030,493
1742724869561501,394019,0,420516,496
1742724869569026,393590,0,419612,463
1742724869577166,393369,79,419264,499
1742724869585306,393686,0,419625,479
1742724869593446,394363,0,420258,484
1742724869601586,394580,0,420371,499
1742724869609726,394800,0,420467,474
1742724869617866,394595,0,420515,489
1742724869626033,394685,0,420625,494
1742724869634173,395390,135,420850,513
1742724869642313,394952,0,420373,480
1742724869650453,394981,0,420314,488
1742724869658593,394608,0,419966,478
1742724869666733,394220,0,419506,455
1742724869674873,393774,0,419019,477
1742724869683029,393443,0,418630,470
1742724869691169,393746,149,418600,479
1742724869699309,393068,0,418207,452
1742724869707449,393386,0,418413,475
1742724869715589,393327,0,418532,472
1742724869723729,393560,0,418803,507
1742724869731869,393785,0,418917,498
1742724869739803,393884,0,419111,491
1742724869747087,394224,42,419237,475
1742724869754371,394160,0,419416,498
1742724869761655,394057,19,419388,472
1742724869768939,393996,0,419261,470
1742724869776223,393918,0,419169,478
1742724869783507,393993,0,419065,487
1742724869792024,393852,0,418926,488
1742724869804164,393923,150,418948,489
1742724869816304,393693,0,418818,485
1742724869828444,393945,0,419059,477
1742724869840584,393952,0,419122,485
1742724869852724,393982,0,419184,468
1742724869864864,394182,0,419165,492
1742724869875166,394109,0,419045,472
1742724869879878,394220,0,418982,481
1742724869884590,394419,202,419468,473
1742724869889302,394351,72,419349,485
1742724869894014,394379,0,419374,479
1742724869898726,394456,0,419475,468
1742724869903438,394754,0,419506,491
1742724869908796,394863,0,419563,462
1742724869916084,394682,12,419545,494
1742724869923372,394472,0,419577,485
1742724869930660,394526,0,419762,463
1742724869937948,394571,0,419789,477
1742724869945236,394624,0,419787,486
1742724869952524,394741,0,419894,457
1742724869959829,394390,0,419963,484
1742724869967109,395158,38,420431,514
1742724869974389,395022,0,420226,469
1742724869981669,394891,0,420233,488
1742724869988949,394835,0,420178,487
1742724869996229,395535,0,420831,491
1742724870003509,397056,0,422392,510
1742724870011422,397014,0,422948,485
1742724870021226,398045,0,423400,506
1742724870031030,398515,64,423587,478
1742724870040834,398322,0,423680,469
1742724870050638,397778,0,423459,491
1742724870060442,396736,0,422470,465
1742724870070246,396359,0,421631,503
1742724870079210,396290,86,421848,498
1742724870085638,396983,0,422283,486
1742724870092066,397790,0,423413,470
1742724870098494,399023,0,424329,497
1742724870104922,399937,0,425340,476
1742724870111350,400409,0,426017,511
1742724870117778,400560,0,426317,514
1742724870124429,400239,0,425716,467
1742724870131713,399180,0,425115,493
1742724870138997,398765,0,424767,498
1742724870146281,398514,0,424673,485
1742724870153565,398395,0,424583,481
1742724870160849,398686,0,424812,481
1742724870168133,399289,82,424964,516
1742724870175686,399315,0,425346,498
1742724870183974,399979,0,425792,497
1742724870192262,400137,0,426377,476
1742724870200550,400245,0,426500,500
1742724870208838,400495,0,426857,474
1742724870217126,400720,0,427140,472
1742724870225414,400732,0,427345,506
1742724870233723,400912,0,427298,495
1742724870242083,401188,87,427514,536
1742724870250443,400210,0,426569,495
1742724870258803,399698,0,425963,487
1742724870267163,398895,0,425151,494
1742724870275523,398266,30,424710,501
1742724870283883,397858,0,424840,484
1742724870292061,397743,0,424048,474
1742724870299633,397612,62,423822,519
1742724870307205,397448,0,423360,487
1742724870314777,397687,0,423750,490
1742724870322349,398114,0,423973,483
1742724870329921,398449,0,424095,483
1742724870337493,398159,0,424000,483
1742724870345110,398063,0,423807,498
1742724870352830,398470,52,424157,505
1742724870360550,398380,0,423781,489
1742724870368270,398535,0,423624,480
1742724870375990,398141,0,423495,486
1742724870383710,397778,0,423196,477
1742724870391430,397712,8,422931,494
1742724870399311,397471,0,422716,476
1742724870407587,397387,93,422750,503
1742724870415863,397098,0,422372,470
1742724870424139,396858,0,422348,466
1742724870432415,396844,0,422147,489
1742724870440691,396589,0,421816,509
1742724870448967,396786,0,421883,498
1742724870457798,396540,0,421757,493
1742724870468242,396535,0,421667,486
1742724870478686,396647,0,421914,472
1742724870489130,396742,0,422080,486
1742724870499574,396677,0,421982,467
1742724870510018,396617,0,421947,455
1742724870520462,396683,0,421793,471
1742724870532707,396475,0,421738,457
1742724870550327,396576,139,421931,513
1742724870567947,396301,0,421575,474
1742724870585567,396192,0,421504,484
1742724870603187,396409,0,421547,496
1742724870620807,396418,34,421579,470
1742724870638427,396363,13,421750,484
1742724870652119,396578,0,421607,480
1742724870653975,396805,136,422008,503
1742724870655831,396652,0,421715,466
1742724870657687,396795,0,421803,483
1742724870659543,396922,0,421953,485
1742724870661399,396923,0,422002,483
1742724870663255,396972,2,422169,498
1742724870665088,397020,0,422179,467
1742724870666800,396848,27,421983,498
1742724870668512,396995,0,422041,467
1742724870670224,397047,0,421993,479
1742724870671936,396914,0,422008,488
1742724870673648,397058,0,422049,490
1742724870675360,397190,0,422209,491
1742724870679760,397203,0,422253,493
1742724870692188,397425,0,422369,510
1742724870704616,397404,0,422406,476
1742724870717044,397693,0,422626,473
1742724870729472,397472,0,422569,479
1742724870741900,397434,0,422512,514
1742724870754328,397604,92,422673,493
1742724870764231,397557,0,422502,481
1742724870766515,397511,0,422405,498
1742724870768799,397575,0,422888,479
1742724870771083,397759,0,423082,503
1742724870773367,398782,0,424145,478
1742724870775651,399785,0,425325,504
1742724870777935,400337,0,425889,509
1742724870783239,400755,0,425854,491
1742724870797507,400571,0,425376,505
1742724870811775,400113,6,425483,508
1742724870826043,399428,0,424919,504
1742724870840311,398717,2,424277,519
1742724870854579,398128,0,423543,502
1742724870868847,398419,0,423950,506
1742724870880517,399435,0,424914,488
1742724870884373,400957,93,426342,507
1742724870888229,401818,0,427027,499
1742724870892085,402384,0,427745,490
1742724870895941,402715,0,428387,477
1742724870899797,402586,0,428350,491
1742724870903653,402233,0,427852,503
1742724870907880,401133,0,427215,496
1742724870913164,401200,16,427122,520
1742724870918448,401054,0,427063,504
1742724870923732,400997,0,427053,505
1742724870929016,401300,0,427203,508
1742724870934300,401455,0,427280,504
1742724870939584,401812,0,427768,509
1742724870946589,402151,0,428326,484
1742724870958749,402693,20,428791,490
1742724870970909,402996,2,429170,496
1742724870983069,403132,0,429466,526
1742724870995229,403363,0,429684,504
1742724871007389,403547,0,429873,516
1742724871019549,403426,0,429819,514
1742724871029692,403601,0,429655,509
1742724871033688,403042,34,429233,506
1742724871037684,402336,0,428428,494
1742724871041680,401475,0,427618,484
1742724871045676,401116,0,427639,479
1742724871049672,400667,0,427164,494
1742724871053668,400130,0,426381,506
1742724871058870,399423,0,425549,479
1742724871067614,399845,56,425713,482
1742724871076358,400044,0,425976,495
1742724871085102,400725,0,426517,486
1742724871093846,400729,0,426381,486
1742724871102590,400482,0,426084,506
1742724871111334,400567,4,425895,507
1742724871119645,400136,0,425415,480
1742724871126645,399480,0,424863,463
1742724871133645,399502,0,424665,491
1742724871140645,399092,0,424288,510
1742724871147645,398712,0,423899,476
1742724871154645,398195,0,423322,465
1742724871161645,397514,0,422870,476
1742724871168830,397667,0,422592,440
1742724871176542,397304,53,422234,497
1742724871184254,397179,37,422121,459
1742724871191966,396847,0,421735,483
1742724871199678,396699,0,421582,482
1742724871207390,396513,0,421425,479
1742724871215102,396512,1,421530,500
1742724871222792,396634,0,421523,489
1742724871230372,396934,4,421605,522
1742724871237952,396665,0,421625,491
1742724871245532,396637,0,421550,467
1742724871253112,396704,0,421546,486
1742724871260692,396658,0,421526,475
1742724871268272,396806,0,421573,506
1742724871276002,396907,0,421514,476
1742724871284130,396798,0,421377,484
1742724871292258,396803,0,421653,457
1742724871300386,397173,0,421953,476
1742724871308514,397409,0,422177,478
1742724871316642,397846,0,422647,467
1742724871324770,398332,0,422903,486
1742724871332773,398387,0,423027,478
1742724871340341,398174,4,422989,499
1742724871347909,398414,0,423351,498
1742724871355477,398357,0,423430,506
1742724871363045,398652,0,423773,476
1742724871370613,398871,0,424030,475
1742724871378181,399043,0,424327,490
1742724871386076,399283,0,424839,486
1742724871394932,399911,0,424904,481
1742724871403788,399957,0,425272,485
1742724871412644,400128,0,425396,513
1742724871421500,399949,0,425404,499
1742724871430356,400031,0,425578,491
1742724871439212,400187,0,425789,497
1742724871447543,400055,0,425966,478
1742724871454255,400191,0,426099,497
1742724871460967,400615,0,426464,494
1742724871467679,400836,0,426701,466
1742724871474391,400995,0,426941,506
1742724871481103,401001,0,427107,498
1742724871487815,401549,0,427706,524
1742724871495029,401864,0,428048,493
1742724871503641,402544,0,428494,510
1742724871512253,403442,0,429799,492
1742724871520865,403626,0,430312,468
1742724871529477,404008,0,430566,512
1742724871538089,404208,0,430443,485
1742724871546701,404470,0,430550,501
1742724871555100,403867,0,430384,474
1742724871562812,403305,9,430195,531
1742724871570524,402646,0,429914,504
1742724871578236,402756,0,430136,488
1742724871585948,403648,0,431166,498
1742724871593660,404578,0,432147,494
1742724871601372,405567,0,433193,507
1742724871609263,406939,0,434236,516
1742724871617691,407160,85,435198,532
1742724871626119,407690,0,435749,526
1742724871634547,407596,0,435719,530
1742724871642975,406959,0,435329,491
1742724871651403,406798,0,435286,513
1742724871659831,406960,0,435480,532
1742724871668059,406368,0,435511,506
1742724871675631,406756,5,436215,531
1742724871683203,407751,0,437006,517
1742724871690775,408396,0,437682,486
1742724871698347,408683,0,438074,524
1742724871705919,408824,0,438228,531
1742724871713491,409452,0,438900,537
1742724871721068,409944,0,439446,519
1742724871728652,409905,53,439764,543
1742724871736236,410002,0,439894,526
1742724871743820,409910,0,439983,511
1742724871751404,409826,0,439935,503
1742724871758988,409819,0,439860,497
1742724871766572,409518,0,439607,515
1742724871775382,408792,0,438660,517
1742724871787794,408596,82,438925,512
1742724871800206,407810,0,438270,513
1742724871812618,407030,0,437200,506
1742724871825030,406301,0,436260,514
1742724871837442,406012,19,435815,526
1742724871849854,405916,0,436047,519
1742724871860239,406465,0,437049,511
1742724871864523,407510,28,437492,559
1742724871868807,407118,0,437303,508
1742724871873091,407117,0,437305,553
1742724871877375,407016,0,437047,507
1742724871881659,406703,0,436714,512
1742724871885943,406502,0,436431,507
1742724871891253,405972,0,436151,529
1742724871899637,405918,0,436024,510
1742724871908021,405201,3,435814,520
1742724871916405,404895,0,435289,524
1742724871924789,404276,0,434627,509
1742724871933173,404180,0,434526,511
1742724871941557,403734,0,434230,525
1742724871949443,403544,0,434179,509
1742724871955735,403496,0,433830,557
1742724871962027,403422,0,433892,493
1742724871968319,403767,0,434325,512
1742724871974611,403700,0,434418,515
1742724871980903,403726,0,434454,522
1742724871987195,404160,0,434619,517
1742724871994255,403630,0,434436,488
1742724872003539,403151,0,434251,518
1742724872012823,403216,0,434126,474
1742724872022107,403344,166,434350,526
1742724872031391,402960,0,434048,509
1742724872040675,402972,0,434033,494
1742724872049959,402760,0,433713,500
1742724872058696,402567,0,433674,493
1742724872065692,402439,0,433670,518
1742724872072688,402681,0,433986,502
1742724872079684,402330,0,433770,500
1742724872086680,402437,0,433922,497
1742724872093676,402824,0,434374,497
1742724872100672,403329,0,434776,511
1742724872107745,403190,0,434621,510
1742724872115029,403384,108,435072,505
1742724872122313,403235,128,434904,520
1742724872129597,402899,0,434605,496
1742724872136881,402866,0,434816,496
1742724872144165,402770,0,434649,465
1742724872151449,402746,0,434358,506
1742724872158807,402642,0,434124,505
1742724872166379,402388,255,434070,509
1742724872173951,401735,0,433636,508
1742724872181523,401735,0,433672,509
1742724872189095,401653,0,433442,502
1742724872196667,402196,0,433795,483
1742724872204239,402985,0,434618,506
1742724872211998,403257,0,435182,521
1742724872220282,403050,32,434960,515
1742724872228566,402501,0,434190,496
1742724872236850,401689,0,433200,505
1742724872245134,400643,0,432350,527
1742724872253418,399448,0,431536,492
1742724872261702,399198,0,431380,505
1742724872269768,399487,0,431938,483
1742724872277156,400717,100,432861,538
1742724872284544,401090,132,433338,519
1742724872291932,401196,0,433448,509
1742724872299320,401683,0,433913,509
1742724872306708,402049,0,434432,515
1742724872314096,402258,0,434517,518
1742724872321619,401545,45,434034,543
1742724872329483,401531,127,433972,537
1742724872337347,401312,0,433635,517
1742724872345211,400982,0,433469,529
1742724872353075,401061,0,433605,490
1742724872360939,401142,0,433650,512
1742724872368803,401377,0,433861,530
1742724872376706,402005,0,434033,516
1742724872384706,402158,56,434441,532
1742724872392706,402280,0,434596,504
1742724872400706,402566,0,434868,502
1742724872408706,402539,0,434882,501
1742724872416706,402351,0,434711,523
1742724872424706,402294,10,434530,515
1742724872432755,402009,0,434139,507
1742724872440895,401613,178,434170,537
1742724872449035,401412,0,433129,502
1742724872457175,400438,0,432156,504
1742724872465315,399992,0,431984,502
1742724872473455,399138,0,431196,512
1742724872481595,397792,0,429747,546
1742724872489724,396716,0,428161,502
1742724872497720,395413,74,427255,513
1742724872505716,395153,0,426830,499
1742724872513712,395626,0,427453,489
1742724872521708,396177,0,427974,488
